Rk,Team,Overall,Conf,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Phoenix Suns*,36-46,West,82,240.6,43,86.8,0.495,0.7,2.3,0.298,42.3,84.5,0.501,20.4,26.9,0.758,14.2,29.7,43.9,23.6,6.5,6.1,19.4,22.4,107.1
4,Portland Trail Blazers*,42-40,East,82,242.1,42,86.8,0.484,0.9,2.9,0.311,41.1,84,0.49,21.7,28.9,0.752,14.2,28.6,42.8,24.5,8.1,6.6,18,25,106.6
6,San Antonio Spurs*,41-41,East,82,242.1,43.1,90,0.479,1.3,4.9,0.274,41.8,85.2,0.49,18,24.3,0.743,12.3,29.2,41.5,25.5,8.6,4.8,15.6,22.8,105.5
23,Seattle SuperSonics,31-51,East,82,241.8,41.9,86.6,0.484,0.6,2.4,0.258,41.3,84.2,0.49,20.8,28.7,0.726,13.6,25.6,39.2,24.4,9.2,3.3,17.8,29.2,105.2
14,Utah Jazz*,41-41,West,82,240.3,40,84.3,0.474,0.5,2.3,0.243,39.4,82,0.481,21.7,28.1,0.771,12.4,27.9,40.3,26.6,7.9,4.2,18.2,24.1,102.1
21,Washington Bullets*,40-42,,82,241.4,43.8,89.1,0.491,0.9,3.1,0.282,42.9,86,0.499,22.4,29.4,0.764,14.3,29.2,43.5,26.3,8.5,5.3,17.9,24.9,110.8
7,a,63-19,West,82,240.9,48.2,88.5,0.545,1.1,3.6,0.305,47.1,84.9,0.555,20.8,27.2,0.763,13,31.1,44.1,31.4,8.5,5.9,18.7,23.5,118.2
16,b,36-46,West,82,242.4,45.2,89.9,0.503,0.6,2.5,0.252,44.6,87.5,0.51,24.4,32.5,0.751,14.7,28,42.7,27.1,10,6.3,18.1,23.9,115.5
3,c,46-36,East,82,240.3,45.4,89.3,0.508,1.3,3.8,0.356,44,85.6,0.515,22.7,28.1,0.806,13.6,32.1,45.7,27.9,7.9,5,16.2,21.7,114.8
8,d,58-24,West,82,241.5,42.8,87.1,0.491,1.1,3.7,0.283,41.7,83.4,0.5,21.4,27.8,0.771,12.5,29.6,42.1,28.5,8.9,4.3,19.3,24.8,108
4,e,42-40,East,82,242.1,42,86.8,0.484,0.9,2.9,0.311,41.1,84,0.49,21.7,28.9,0.752,14.2,28.6,42.8,24.5,8.1,6.6,18,25,106.6
14,f,41-41,West,82,240.3,40,84.3,0.474,0.5,2.3,0.243,39.4,82,0.481,21.7,28.1,0.771,12.4,27.9,40.3,26.6,7.9,4.2,18.2,24.1,102.1
11,g,59-23,East,82,241.5,42.1,84.3,0.5,0.4,2,0.18,41.8,82.3,0.507,24.2,30.8,0.784,13.1,28.9,42,24.3,7.6,5.7,17.8,25.3,108.7
